y,ds,unique_id,index,TimesNet,TimesNet-median,TimesNet-lo-100,TimesNet-lo-95,TimesNet-lo-90,TimesNet-lo-85,TimesNet-lo-80,TimesNet-hi-80,TimesNet-hi-85,TimesNet-hi-90,TimesNet-hi-95,TimesNet-hi-100
218.0,2025-06-26 16:00:00,series_1,10,174.75589,174.82709,22.132751,122.29062,137.90231,143.43303,147.62947,200.51357,205.29726,211.30205,223.0194,293.26764
224.0,2025-06-26 16:05:00,series_1,11,172.95195,173.08191,7.497772,131.47258,141.26364,146.71928,149.53427,197.11263,201.69223,207.3356,216.81238,260.22937
247.0,2025-06-26 18:25:00,series_1,3,327.63907,327.7919,132.94089,251.40436,271.74127,280.65842,286.74094,368.3052,375.3763,385.2617,406.2243,552.7103
254.0,2025-06-26 18:30:00,series_1,4,327.71152,329.09595,-61.47046,246.08374,272.51462,282.9555,289.9959,369.14175,376.2315,385.41977,400.11728,589.5676
272.0,2025-06-26 18:35:00,series_1,5,333.61453,333.11163,74.6709,258.63934,277.32346,286.3079,292.3078,375.37195,381.98746,393.68622,419.06308,520.1666
274.0,2025-06-26 18:40:00,series_1,6,335.01862,334.5266,62.55243,267.7135,283.56573,292.82437,298.19666,372.5887,378.99768,387.28427,404.6473,844.80383
280.0,2025-06-26 18:50:00,series_1,8,337.713,336.7941,224.06372,268.4933,286.28687,294.0023,298.79825,378.39398,384.82446,392.11862,409.40298,617.7119
391.0,2025-06-26 19:45:00,series_1,7,335.13403,335.5664,143.43947,276.29074,287.80164,297.8164,304.43042,369.43002,372.6014,378.4168,387.71887,497.71793
383.0,2025-06-26 19:50:00,series_1,8,333.06595,333.86816,163.491,273.2162,288.80795,296.4137,300.09976,362.87762,368.15192,376.18994,392.17154,528.1663
421.0,2025-06-26 19:55:00,series_1,9,318.35062,317.35425,105.127655,259.3562,272.46204,282.59146,286.85977,352.7429,359.02933,365.5785,382.28073,711.6685
436.0,2025-06-26 20:00:00,series_1,10,316.78995,316.2802,112.86952,256.9136,269.72806,279.79932,284.2289,349.76376,354.72498,363.5761,377.63052,467.35822
432.0,2025-06-26 20:05:00,series_1,11,325.63773,324.48648,53.329132,270.79895,284.01,289.54453,294.4627,356.75073,361.59595,367.58978,387.68857,581.84314
345.0,2025-06-26 21:25:00,series_1,3,411.73618,412.87067,-75.30054,333.68903,351.3577,357.46933,365.10794,457.16724,461.9699,469.26132,486.1578,732.55676
332.0,2025-06-26 21:35:00,series_1,5,403.90747,403.62128,129.75809,320.42105,341.84354,353.57907,358.72345,451.59082,458.19934,469.96198,489.68777,584.7074
302.0,2025-06-26 21:45:00,series_1,7,396.2904,396.33035,33.26654,299.79877,320.9087,332.06732,342.09915,453.326,459.90604,474.26694,489.6606,845.5503
283.0,2025-06-26 21:50:00,series_1,8,389.70465,389.9533,150.12245,293.2816,314.12207,326.14014,334.841,442.55945,452.84326,466.07806,481.30136,740.8381
277.0,2025-06-26 21:55:00,series_1,9,389.4036,388.26233,-52.528473,273.1438,295.2029,310.8278,320.9823,457.38675,464.29843,481.27258,508.42285,1147.2598
271.0,2025-06-26 22:00:00,series_1,10,387.91336,386.3027,-57.238617,256.16055,288.442,304.36047,314.61255,459.00467,471.55835,498.32785,522.7951,990.978
208.0,2025-06-26 22:20:00,series_1,2,246.44041,246.61725,104.06874,196.4014,209.26244,214.32869,219.6862,272.68408,278.00348,285.2995,295.76126,355.67014
66.0,2025-06-27 02:20:00,series_1,2,19.62786,19.157085,-89.942696,-32.20169,-21.384813,-13.66416,-9.515988,48.686348,52.083138,63.20826,76.3162,152.21306
68.0,2025-06-27 02:45:00,series_1,7,13.969553,13.816886,-172.73996,-41.448223,-27.885715,-20.49167,-15.354033,44.44067,50.097366,58.012188,68.3219,157.87544
55.0,2025-06-27 02:50:00,series_1,8,2.4411178,2.9567757,-162.06631,-48.19148,-35.46816,-30.486435,-26.082546,30.90634,36.572838,42.141983,52.00806,105.444275
68.0,2025-06-27 03:15:00,series_1,1,18.950983,18.358524,-140.88159,-19.56196,-12.806969,-6.5968804,-2.7320752,40.71149,45.520576,51.276196,60.94609,128.44186
62.0,2025-06-27 05:10:00,series_1,0,39.09945,39.048897,-0.74887466,25.402527,28.24143,30.866276,31.85809,46.369205,47.4449,49.01837,51.884167,88.59633
59.0,2025-06-27 05:15:00,series_1,1,38.38607,38.1453,2.7692223,24.383852,27.438025,29.224272,30.374588,46.631535,48.286,49.745384,52.892155,78.37282
70.0,2025-06-27 05:20:00,series_1,2,36.868748,36.725174,-8.782497,20.038698,23.602402,26.214987,27.92535,46.007893,47.44965,50.117626,53.97345,106.988464
67.0,2025-06-27 05:25:00,series_1,3,39.067715,39.430748,-7.3782043,20.290573,25.037292,27.234673,29.282238,48.708057,50.079815,52.070713,56.86711,79.632805
76.0,2025-06-27 05:30:00,series_1,4,39.54371,40.18049,-38.752975,20.445414,24.96392,28.444895,29.729748,49.07029,50.11479,52.111107,56.480984,118.83714
75.0,2025-06-27 05:35:00,series_1,5,43.51946,43.404663,-56.24814,19.234182,24.556803,28.647655,30.490595,56.527943,58.568184,61.237614,65.82015,125.40843
92.0,2025-06-27 05:40:00,series_1,6,44.027054,44.12964,-78.44593,14.717577,22.745335,26.916515,30.225327,59.130844,61.357338,64.814926,70.874985,128.74152
98.0,2025-06-27 05:45:00,series_1,7,43.87324,43.376694,-79.51582,16.418987,21.834911,25.633795,28.289425,59.43399,61.486637,66.01543,74.062225,173.99915
105.0,2025-06-27 05:50:00,series_1,8,45.059433,45.38568,-45.652157,14.864,23.720324,25.91465,28.917683,61.372925,64.152115,68.004105,73.666695,139.72742
119.0,2025-06-27 05:55:00,series_1,9,50.39476,50.060936,-127.22305,15.679671,23.266895,28.57774,31.93496,70.082,75.07457,81.89065,89.335335,282.71176
136.0,2025-06-27 06:00:00,series_1,10,48.021496,47.687744,-41.356197,10.485933,20.474852,24.172235,26.686584,68.6729,72.14746,76.711815,85.66341,136.87073
174.0,2025-06-27 06:05:00,series_1,11,57.486137,55.95961,-81.36357,9.686829,21.577694,28.182325,32.479725,82.16722,88.16185,97.36332,108.37482,640.08453
180.0,2025-06-27 06:10:00,series_1,0,94.38673,94.92984,-134.98329,6.1354275,28.829414,39.73944,45.90934,139.50812,146.70753,156.76596,173.42989,265.91068
165.0,2025-06-27 06:20:00,series_1,2,94.99423,96.788956,-222.4977,0.32521597,26.2252,40.111683,48.37855,139.31813,144.84282,160.14554,183.6065,272.8017
158.0,2025-06-27 06:30:00,series_1,4,102.59527,104.965546,-304.60718,31.035114,46.986717,54.266533,61.318012,142.1257,146.62097,154.67606,177.41809,422.74725
169.0,2025-06-27 06:40:00,series_1,6,104.2067,104.80452,-41.466682,37.464497,57.091087,63.810295,70.24214,138.28877,144.8863,153.09196,163.70685,336.8346
274.0,2025-06-27 10:20:00,series_1,2,234.02548,234.53143,64.98335,178.87077,190.65912,196.4308,203.24065,261.7699,267.8502,273.1385,286.02277,409.5212
229.0,2025-06-27 13:10:00,series_1,0,263.63425,263.66132,174.7476,239.46689,245.09416,248.6847,250.60788,276.1047,277.82004,280.85675,286.69055,321.59283
245.0,2025-06-27 13:15:00,series_1,1,266.2844,266.23315,186.50717,242.14215,247.76466,250.26004,252.19449,279.69345,281.92883,284.97772,289.97937,336.45935
238.0,2025-06-27 13:20:00,series_1,2,269.29977,269.42847,199.60718,242.2394,248.79787,251.55984,253.52798,284.68524,286.57562,289.12106,294.17975,349.10727
236.0,2025-06-27 13:25:00,series_1,3,265.78687,265.8443,115.91179,241.03088,245.74075,248.56589,250.92206,280.70865,283.13654,286.50296,295.20413,381.86304
230.0,2025-06-27 13:30:00,series_1,4,267.47717,268.3069,196.12509,239.95915,245.49887,248.40555,251.73132,282.3113,284.93216,288.49435,293.133,374.0082
229.0,2025-06-27 13:35:00,series_1,5,267.27777,267.14685,150.23569,229.82253,240.66127,245.47893,248.55971,286.95325,289.33844,293.0632,301.60617,410.1684
219.0,2025-06-27 13:40:00,series_1,6,266.68964,267.12964,143.46347,232.60262,241.41083,245.74055,248.73715,285.3488,287.50198,292.8961,300.57452,342.45032
225.0,2025-06-27 13:45:00,series_1,7,271.0177,270.91705,149.64554,235.17947,242.72937,249.94328,252.25488,289.14066,292.44116,296.29343,305.79285,370.66754
218.0,2025-06-27 13:50:00,series_1,8,265.8509,266.17273,189.65292,232.40485,239.94647,244.75581,247.7487,283.0004,286.16916,290.58316,296.69162,377.58887
230.0,2025-06-27 13:55:00,series_1,9,273.56555,272.98944,181.61157,238.80461,246.96465,251.59503,254.90036,293.47073,296.5531,301.3772,306.622,502.69617
225.0,2025-06-27 14:00:00,series_1,10,274.54205,274.60995,120.44919,233.28366,241.74535,246.7015,250.0403,297.90067,301.43735,306.1832,316.84653,410.53625
225.0,2025-06-27 14:10:00,series_1,0,242.14017,241.91898,185.94687,221.27536,225.94958,229.14545,231.07907,252.95476,254.03145,256.89554,261.93042,295.81744
218.0,2025-06-27 14:15:00,series_1,1,239.79433,239.23038,139.7197,214.11743,219.47388,223.46165,225.4896,254.26198,257.3074,260.97012,266.48196,314.24512
194.0,2025-06-27 14:20:00,series_1,2,237.40147,237.56142,144.9307,199.40912,211.30914,216.65453,219.00366,255.92194,259.72003,264.20013,271.5717,333.13907
202.0,2025-06-27 14:25:00,series_1,3,240.31998,240.61806,53.136124,209.71057,215.8565,218.90517,221.7845,259.08688,261.72266,265.8029,271.3042,307.5939
190.0,2025-06-27 14:30:00,series_1,4,234.81062,235.77945,9.551834,195.70639,205.48817,209.87117,213.17805,255.41325,257.96194,261.6929,268.33096,326.841
196.0,2025-06-27 14:35:00,series_1,5,236.64098,236.24017,94.27849,194.2408,204.47638,208.7207,213.68538,261.24963,265.05344,270.10968,278.31775,423.32513
200.0,2025-06-27 14:40:00,series_1,6,237.43846,237.57175,130.56885,197.85341,205.9422,210.95361,216.3111,259.6836,263.81094,268.61945,279.91125,339.4138
180.0,2025-06-27 15:00:00,series_1,10,231.9058,231.7766,42.827103,168.93456,189.27791,196.74467,200.41965,264.16547,268.90414,275.4277,285.63022,388.86093
196.0,2025-06-27 16:10:00,series_1,0,180.62334,180.53394,137.85297,160.34537,164.67606,167.82115,169.57048,191.24033,192.71008,195.61192,199.05096,232.944
213.0,2025-06-27 16:50:00,series_1,8,183.6855,183.70865,61.933846,151.73221,160.95828,164.57137,166.26535,201.15286,204.68153,210.8523,217.30382,318.64688
210.0,2025-06-27 17:10:00,series_1,0,185.21588,185.04716,119.41594,154.95117,161.68825,166.17719,168.66504,200.84845,202.9155,207.53261,212.72658,264.2897
393.0,2025-06-27 19:40:00,series_1,6,331.67838,331.0349,188.96889,270.05072,284.4594,291.34735,296.45,366.15714,371.62567,382.3775,402.9627,746.09357
404.0,2025-06-27 19:45:00,series_1,7,334.87115,334.9544,142.7016,242.33524,267.13,280.6991,289.0625,382.34796,388.73187,398.46594,418.77307,584.47833
419.0,2025-06-27 19:50:00,series_1,8,321.59674,321.61566,0.9979553,220.36584,249.25536,261.68442,269.0604,377.0443,385.89206,398.43347,427.1667,592.11194
101.0,2025-06-28 01:10:00,series_1,0,56.629665,56.511703,-50.737083,12.44766,21.037617,27.476086,31.580534,80.25661,84.19835,89.806755,98.78077,193.62335
130.0,2025-06-28 01:15:00,series_1,1,55.81927,55.313015,-75.16472,8.736325,21.532143,26.798012,31.283812,82.14515,86.46278,92.012825,102.86147,168.11145
44.0,2025-06-28 05:10:00,series_1,0,32.309475,32.122353,-13.626129,16.62683,19.902283,22.855433,23.805752,40.427902,41.541824,43.770058,47.34773,111.97365
51.0,2025-06-28 05:15:00,series_1,1,32.93133,32.7287,-30.181309,17.243174,20.081331,22.920898,24.422132,41.507854,43.371044,45.504326,49.492054,76.04918
70.0,2025-06-28 05:20:00,series_1,2,33.76607,33.634758,-33.48453,15.954836,20.204758,22.739378,24.486145,43.15244,44.929344,47.8393,52.701614,106.36371
62.0,2025-06-28 05:25:00,series_1,3,36.500744,36.90926,-8.392117,17.820927,22.350576,25.211864,27.096895,45.787003,47.096985,49.0818,52.88274,73.00456
100.0,2025-06-28 05:30:00,series_1,4,35.594322,36.326035,-38.403755,17.496952,21.33851,24.595135,25.854425,44.73016,45.74876,47.167503,51.125572,109.41074
69.0,2025-06-28 05:35:00,series_1,5,34.84589,34.747513,-43.88971,15.919743,19.903389,22.955261,24.309662,45.22514,46.779015,48.7921,52.465416,99.35316
83.0,2025-06-28 05:40:00,series_1,6,34.706875,35.011597,-90.29917,11.847084,18.910582,21.37386,23.967245,46.68617,48.58945,50.540764,55.39353,100.86685
99.0,2025-06-28 05:45:00,series_1,7,36.12758,35.67604,-11.8978,14.046939,18.361418,21.371807,23.312553,48.601673,50.585747,54.194027,61.004856,127.48344
97.0,2025-06-28 05:50:00,series_1,8,33.672565,33.9709,-36.64708,8.705627,16.597057,18.734211,20.778345,46.749233,48.680347,51.70351,56.657024,106.82406
108.0,2025-06-28 05:55:00,series_1,9,34.05732,33.67785,-93.45066,9.379843,14.828376,19.054073,20.923283,48.452023,51.749783,56.475018,62.676617,200.25272
106.0,2025-06-28 06:00:00,series_1,10,34.911423,34.6438,-148.90231,6.5503035,14.426017,16.885931,18.604885,51.260033,54.65401,58.005253,64.55057,100.3326
137.0,2025-06-28 06:05:00,series_1,11,39.53218,38.867012,-46.06422,9.228643,16.844564,20.176394,23.086731,56.55948,59.69015,65.338554,73.0905,184.5502
249.0,2025-06-28 10:15:00,series_1,1,293.82953,292.8422,93.484055,244.0259,254.41217,261.73398,265.52432,322.30502,328.34286,334.41373,347.50864,439.13123
248.0,2025-06-28 11:25:00,series_1,3,288.28613,289.14758,140.87064,238.81123,248.38925,255.29497,259.21738,314.7703,318.27322,323.8482,339.97784,413.58728
251.0,2025-06-28 11:30:00,series_1,4,288.25943,290.0134,188.32455,240.92213,252.26837,258.10623,261.76385,312.9639,316.9991,322.26624,330.81186,381.041
253.0,2025-06-28 11:55:00,series_1,9,297.59207,297.57196,85.71625,236.90813,253.79987,263.25925,268.02582,327.94583,333.2974,342.34973,351.45285,670.4593
245.0,2025-06-28 12:00:00,series_1,10,294.8373,295.0564,91.1969,227.96924,245.7962,256.51727,261.64618,326.86694,331.72882,337.63562,351.73413,446.8061
230.0,2025-06-28 12:05:00,series_1,11,300.31345,299.45758,132.04169,241.40929,259.75064,265.84753,269.12018,328.69662,332.8857,339.83926,357.99506,550.5481
252.0,2025-06-28 13:30:00,series_1,4,271.21204,271.86493,196.69893,247.3471,253.2663,256.40524,258.08487,283.96237,285.25342,288.02112,292.1014,346.28735
254.0,2025-06-28 13:40:00,series_1,6,274.3692,274.4698,128.45805,249.9025,255.87062,259.15,261.74304,286.72473,289.44366,292.26523,300.08292,353.94757
299.0,2025-06-28 13:50:00,series_1,8,279.47806,279.25195,228.73529,258.69376,261.4099,264.72366,266.9171,292.15674,294.78748,298.78256,304.15955,360.6056
245.0,2025-06-28 14:00:00,series_1,10,281.6736,281.78754,181.04083,251.2722,259.40088,263.43604,265.8394,297.47537,299.352,301.6856,309.1099,356.46167
238.0,2025-06-28 14:05:00,series_1,11,286.535,285.86798,154.07477,258.86807,264.4956,268.54907,271.03482,302.51355,304.67233,308.60626,318.61783,416.5921
242.0,2025-06-28 14:10:00,series_1,0,259.0149,258.87772,226.90976,246.34462,250.51714,251.61058,252.46158,265.99625,267.13452,268.72867,271.92166,287.75452
237.0,2025-06-28 14:15:00,series_1,1,260.75522,260.73975,196.5557,246.61888,250.05527,251.51086,252.35587,268.6805,270.46735,272.3785,275.02548,354.1265
236.0,2025-06-28 14:20:00,series_1,2,263.78656,263.8573,197.36395,245.51881,250.25394,252.38576,253.7322,273.45947,274.90137,276.50085,280.7267,310.41632
248.0,2025-06-28 14:25:00,series_1,3,270.86255,271.11597,225.44077,252.58356,256.86356,258.79553,260.63632,281.31082,282.87613,284.8987,288.58167,308.48615
239.0,2025-06-28 14:30:00,series_1,4,266.52075,266.74268,203.30734,248.42097,253.6431,255.3864,256.9986,275.915,277.77786,280.01718,283.79883,309.04883
292.0,2025-06-28 14:45:00,series_1,7,267.92407,267.78757,234.25703,253.23799,255.82144,257.64774,258.57062,276.6873,277.9861,280.43173,284.22205,317.48834
252.0,2025-06-28 15:00:00,series_1,10,269.42593,269.43936,172.27115,248.09187,253.61815,256.25134,257.89233,281.0122,282.8626,285.42883,289.79803,349.16928
322.0,2025-06-28 15:10:00,series_1,0,258.88434,258.66574,107.39798,215.38774,224.29625,230.75359,234.78304,283.47684,287.20938,293.54807,303.69113,337.50174
301.0,2025-06-28 15:25:00,series_1,3,268.11365,268.1139,199.92856,236.9182,245.93463,249.75732,252.00826,283.50574,286.65833,291.76163,296.84302,370.62473
308.0,2025-06-28 15:40:00,series_1,6,265.7401,265.74084,185.16916,237.57782,244.51158,248.61302,250.78789,282.1962,284.9451,288.44135,296.1968,352.3825
100.0,2025-06-28 16:10:00,series_1,0,271.02618,270.60046,84.48839,228.53969,238.60529,241.54562,246.49915,295.26926,299.234,304.58737,315.8418,379.74374
194.0,2025-06-28 16:15:00,series_1,1,268.8892,267.74655,98.65929,208.19652,222.09946,229.3572,233.97174,302.9186,308.99292,315.3658,331.2832,457.7829
154.0,2025-06-28 16:20:00,series_1,2,271.9547,272.54523,83.81763,209.38725,224.23683,233.31088,238.7004,302.85938,308.05484,315.11072,327.85934,600.9072
227.0,2025-06-28 16:25:00,series_1,3,271.93774,272.16425,171.22824,229.52907,240.56439,244.74638,249.5352,294.16443,298.83347,304.9026,313.29062,403.96948
240.0,2025-06-28 16:40:00,series_1,6,275.613,275.4133,31.471481,237.694,245.8064,251.0122,254.23497,298.72446,301.8303,306.51953,319.24146,553.8966
555.0,2025-06-28 20:50:00,series_1,8,465.6167,465.74203,127.841644,376.98236,392.27042,404.3583,412.93692,516.6728,523.4831,535.44006,558.3156,791.8711
362.0,2025-06-28 21:25:00,series_1,3,453.8019,454.77563,7.389618,389.74832,399.30698,405.5551,411.44928,494.7949,500.54468,509.91037,524.22626,753.709
342.0,2025-06-28 21:30:00,series_1,4,442.401,443.69464,261.92957,357.63483,374.6231,382.58774,389.22635,490.15897,497.96878,505.2316,523.90936,972.33887
327.0,2025-06-28 21:35:00,series_1,5,440.9382,441.3557,100.3815,342.75388,372.87604,383.35385,390.94427,492.94128,500.72382,510.71957,530.77655,643.5441
345.0,2025-06-28 21:40:00,series_1,6,429.3045,429.67108,102.21634,324.51453,347.47626,360.1596,373.20422,487.08554,499.63712,511.59302,529.64124,1099.5244
328.0,2025-06-28 21:45:00,series_1,7,443.8384,443.56262,6.9123535,335.68216,359.71658,372.93164,383.91562,508.55353,515.1908,529.6295,556.5853,753.5237
317.0,2025-06-28 21:50:00,series_1,8,418.8199,420.32065,75.49924,287.6559,330.28433,347.15018,359.21808,481.82413,493.0376,505.84433,524.12854,822.8153
286.0,2025-06-28 21:55:00,series_1,9,423.7962,422.27856,-41.8107,310.43057,338.98795,354.7172,363.6942,489.188,499.64743,519.60065,544.6331,1169.1553
287.0,2025-06-28 22:00:00,series_1,10,427.66937,426.6114,-102.12079,276.35394,320.48785,340.00986,351.2642,506.77298,516.6872,537.624,573.0383,886.6505
297.0,2025-06-28 22:05:00,series_1,11,410.5616,408.851,97.41678,258.85327,300.75375,316.5549,326.99582,492.9529,504.52014,526.87866,568.4644,892.02856
241.0,2025-06-28 22:15:00,series_1,1,289.31882,289.20416,150.96017,231.33397,243.59132,250.16267,255.90352,323.98407,327.79214,337.26102,347.02878,433.39886
233.0,2025-06-28 22:20:00,series_1,2,292.10294,291.50104,72.69112,217.19496,234.96185,244.50456,251.57076,333.71524,341.5159,351.5502,372.35687,511.08005
143.0,2025-06-28 23:10:00,series_1,0,202.22818,202.21167,62.003494,131.66231,152.2137,160.56487,166.52756,237.51216,244.00917,252.1121,266.03464,460.2097
147.0,2025-06-28 23:15:00,series_1,1,227.67073,226.92438,1.273941,154.79411,166.1352,175.36621,182.81769,272.67593,278.74313,291.29996,305.54013,577.8874
159.0,2025-06-28 23:25:00,series_1,3,230.84285,231.87622,-11.57019,133.28868,160.21707,173.0771,179.57204,278.97467,286.97226,300.2537,323.3917,484.94354
144.0,2025-06-28 23:30:00,series_1,4,207.50514,209.92404,-89.722626,131.02884,148.68724,159.15723,166.70726,246.85437,252.84123,258.68723,272.06055,426.14612
119.0,2025-06-28 23:35:00,series_1,5,217.12997,216.764,9.531616,128.39616,148.77925,163.81413,171.88881,263.10614,270.36032,280.953,296.61578,714.0624
148.0,2025-06-28 23:40:00,series_1,6,233.11707,233.26234,-57.286133,144.04958,162.42197,175.48578,184.75157,286.00888,296.21088,309.8375,333.3116,478.10962
114.0,2025-06-28 23:45:00,series_1,7,239.42879,239.5517,24.535019,142.7455,171.25023,183.18448,190.51326,287.01126,294.3969,302.42517,322.7793,514.71875
104.0,2025-06-28 23:50:00,series_1,8,221.77133,220.99815,-232.60907,75.86201,108.973015,129.37115,144.58322,303.17004,313.1627,328.1188,369.3863,773.01984
106.0,2025-06-28 23:55:00,series_1,9,243.62746,240.77351,-315.52762,62.198895,109.12382,131.28044,142.31252,345.9148,360.11478,388.5549,446.04282,682.5259
96.0,2025-06-29 00:05:00,series_1,11,244.6948,247.51697,-2087.7234,65.728546,109.337135,126.86349,141.27151,353.59607,372.51422,405.5058,444.951,782.8781
124.0,2025-06-29 01:10:00,series_1,0,52.795837,52.70079,-66.85771,-1.1233993,11.6172905,19.026436,24.330988,80.69351,84.60283,91.56604,101.94531,195.63292
181.0,2025-06-29 06:10:00,series_1,0,112.343796,111.89954,-14.703087,53.317875,66.20343,75.226776,79.72616,143.00084,147.13722,155.61467,168.3106,265.42163
181.0,2025-06-29 06:15:00,series_1,1,113.6095,113.793274,-138.44632,17.215498,47.841595,56.48156,65.11258,162.88062,170.68298,180.69292,198.88579,365.84628
199.0,2025-06-29 06:20:00,series_1,2,125.342926,125.802704,-124.06619,27.817362,55.125717,68.43542,77.58542,174.54333,182.68137,196.15358,215.2481,402.68127
202.0,2025-06-29 06:25:00,series_1,3,131.56577,133.02124,-114.942215,32.033245,60.657394,71.582756,81.723175,180.0268,186.77136,199.9461,215.91956,389.02896
290.0,2025-06-29 08:45:00,series_1,7,215.35756,216.08649,-90.74832,121.4155,141.99797,155.71648,163.31236,265.231,272.91577,282.77643,302.61005,470.1726
288.0,2025-06-29 08:50:00,series_1,8,214.20676,214.17807,-19.805573,131.75359,143.9493,154.35968,162.20383,266.82812,275.7524,285.5118,300.599,524.8519
334.0,2025-06-29 09:05:00,series_1,11,221.2661,219.83084,-16.862228,93.26529,123.84699,139.16464,152.84921,289.75583,300.48203,316.5028,348.00876,736.62366
249.0,2025-06-29 09:20:00,series_1,2,327.85513,328.56183,88.80461,248.0452,267.12344,277.30093,283.63284,369.50815,375.71228,384.72787,400.53906,553.01666
258.0,2025-06-29 09:25:00,series_1,3,323.06033,323.63885,-83.45163,251.44054,266.40424,273.84018,281.8339,362.10095,370.23914,379.80716,394.47324,504.33566
266.0,2025-06-29 09:30:00,series_1,4,327.463,329.47412,127.53203,250.42867,267.86118,276.5433,284.1933,368.8214,374.9183,385.3226,394.05453,575.8565
214.0,2025-06-29 09:35:00,series_1,5,326.6538,326.54617,37.20276,238.87773,263.25024,274.23407,281.06503,374.00308,381.73367,395.75143,416.4912,681.16534
217.0,2025-06-29 09:40:00,series_1,6,329.24347,330.0481,10.006714,240.56888,261.0549,275.07187,282.30145,378.24014,384.34537,398.03958,413.52203,643.4723
222.0,2025-06-29 09:45:00,series_1,7,344.41867,343.92346,15.843079,244.63622,267.0069,280.5932,289.54105,396.40594,404.51028,417.5001,441.50482,865.24316
227.0,2025-06-29 09:50:00,series_1,8,338.91083,339.77408,106.15021,248.1082,266.64877,279.47855,289.8603,389.6059,396.2739,406.6392,421.39203,653.73987
231.0,2025-06-29 09:55:00,series_1,9,328.1416,326.3546,92.94557,241.05563,259.98633,272.6267,279.9965,377.62314,384.86816,399.01672,422.4494,872.91455
244.0,2025-06-29 10:00:00,series_1,10,328.85916,328.19592,-24.581696,236.56189,254.24167,265.0128,272.1785,385.62982,395.11005,411.3787,427.42294,642.9742
228.0,2025-06-29 10:05:00,series_1,11,340.82053,339.7705,175.31328,248.79036,269.50974,281.7546,289.90527,391.03748,400.72037,414.90414,437.79794,558.57996
266.0,2025-06-29 13:15:00,series_1,1,301.73376,301.48752,181.19955,257.69687,269.338,273.38538,277.1365,327.74252,331.4837,335.40973,342.8015,455.34818
260.0,2025-06-29 13:25:00,series_1,3,315.16174,316.50662,118.901535,245.07108,264.55435,273.65274,280.3723,348.81854,352.9873,361.08063,379.49847,477.3416
207.0,2025-06-29 15:35:00,series_1,5,274.53177,275.10086,-654.30176,206.5619,222.57777,232.65862,237.38576,311.60242,318.9808,326.64832,344.1495,489.30933
207.0,2025-06-29 15:45:00,series_1,7,274.65567,275.22345,-1.7693176,193.33047,216.53694,225.7664,232.53133,319.0321,325.39178,336.70953,354.0112,504.18192
202.0,2025-06-29 15:55:00,series_1,9,286.54907,285.94995,-200.37756,192.13528,210.17998,224.7865,233.63133,341.8984,350.71292,362.77914,386.10657,598.38794
183.0,2025-06-29 16:00:00,series_1,10,284.77457,284.34863,-60.776154,178.6526,211.38292,223.22179,232.69202,338.8481,352.82675,364.21423,392.03726,520.59375
207.0,2025-06-29 16:45:00,series_1,7,182.6894,182.50911,92.69007,159.84052,163.74321,167.42094,169.75578,196.30223,198.39146,201.17917,205.97986,257.34607
220.0,2025-06-29 17:20:00,series_1,2,187.85771,187.97711,107.43044,155.74593,164.64824,169.6712,172.37326,203.95044,206.62547,210.75812,217.03073,276.75314
227.0,2025-06-29 17:25:00,series_1,3,189.00212,189.68387,88.59984,159.89763,167.9701,170.71805,174.12859,203.43488,205.3776,209.57944,214.76866,264.2055
228.0,2025-06-29 17:30:00,series_1,4,187.98012,188.86798,37.649124,156.27464,166.49202,170.66931,173.1579,202.8324,204.77708,209.66228,215.22444,281.88593
229.0,2025-06-29 17:35:00,series_1,5,188.71535,188.62094,57.762115,154.59286,163.02411,166.58195,170.38376,206.4116,209.24857,214.41293,220.32367,420.98404
232.0,2025-06-29 17:40:00,series_1,6,193.15422,193.473,122.11899,158.05885,166.55243,171.96698,176.12299,212.17165,215.02383,218.13124,223.49126,275.62393
238.0,2025-06-29 17:55:00,series_1,9,195.39316,195.08258,-28.475525,149.1241,159.40059,166.35307,170.41862,220.81364,226.52701,233.47061,246.2697,454.3139
238.0,2025-06-29 18:00:00,series_1,10,196.2808,196.08783,81.63094,156.81976,167.79,171.964,176.20926,216.05103,220.23422,226.15874,234.82925,287.48138
254.0,2025-06-29 18:05:00,series_1,11,204.3663,204.63702,34.32164,156.34784,172.06224,176.90753,180.71936,230.53058,235.20174,241.61858,251.02785,367.9395
309.0,2025-06-29 18:15:00,series_1,1,243.63628,242.80136,38.73932,194.91028,204.41833,210.9585,215.8475,271.37878,277.56305,286.22247,297.81387,383.56317
325.0,2025-06-29 18:20:00,series_1,2,244.80716,244.45895,-2.3392944,178.71623,195.37929,204.22697,211.01833,278.7116,285.25275,295.9875,314.16602,511.88028
336.0,2025-06-29 18:25:00,series_1,3,258.19882,260.12848,56.94464,174.50565,193.89804,207.65767,216.829,299.08948,305.1227,314.45,331.78873,421.98196
345.0,2025-06-29 18:30:00,series_1,4,251.1352,255.12967,-161.35083,149.0345,171.87894,189.86885,196.73624,301.93555,307.41037,315.99142,341.33545,666.4143
359.0,2025-06-29 18:35:00,series_1,5,259.4153,258.80383,-209.1897,147.03796,169.12842,188.76712,196.72253,320.42694,330.1445,342.39963,364.2655,643.24243
416.0,2025-06-29 18:55:00,series_1,9,274.93283,273.0645,-261.57648,169.89948,193.04584,208.61649,218.31247,335.12283,350.02924,370.72537,392.9035,961.2956
