y,ds,unique_id,index,TimesNet,TimesNet-median,TimesNet-lo-100,TimesNet-lo-95,TimesNet-lo-90,TimesNet-lo-85,TimesNet-lo-80,TimesNet-hi-80,TimesNet-hi-85,TimesNet-hi-90,TimesNet-hi-95,TimesNet-hi-100
238.0,2025-07-07 13:35:00,series_1,4,285.0282,286.19006,179.76282,246.28935,255.55663,259.91827,264.15582,305.22858,307.48022,312.68613,319.87802,358.8558
243.0,2025-07-07 13:40:00,series_1,5,287.74765,287.6724,136.42247,242.73253,250.71457,256.11334,261.56183,315.7429,319.796,323.6955,334.2776,466.77344
229.0,2025-07-07 13:45:00,series_1,6,286.0096,287.08002,101.063095,240.12767,249.96902,254.36932,259.1768,312.43167,316.36288,323.27444,334.22745,379.0228
236.0,2025-07-07 13:50:00,series_1,7,288.0587,288.62836,124.2366,231.68352,242.11118,249.41096,253.67648,321.80655,325.42764,332.00223,342.49478,403.02054
244.0,2025-07-07 13:55:00,series_1,8,285.92545,285.9387,164.80707,234.1561,244.84874,249.79666,253.7878,317.33356,321.7325,329.17535,342.99374,397.42316
226.0,2025-07-07 14:05:00,series_1,10,286.98944,285.48117,139.46243,221.38072,232.05276,241.23648,246.72035,328.382,334.51074,342.38614,358.0491,465.0102
225.0,2025-07-07 14:10:00,series_1,11,284.73288,283.96576,135.33202,216.00597,227.58664,234.75763,241.09753,325.8127,330.73682,340.63898,361.12888,580.9828
232.0,2025-07-07 14:15:00,series_1,0,217.50047,217.29189,185.8112,202.55841,206.23721,207.58003,208.6164,225.8904,227.40594,229.57887,232.91866,258.18466
225.0,2025-07-07 14:20:00,series_1,1,210.38043,210.44003,142.55707,193.95715,197.42896,199.57208,200.79051,220.14636,221.62328,223.54623,227.04587,258.98514
260.0,2025-07-07 14:25:00,series_1,2,208.18323,207.98929,158.54085,185.71208,190.79001,194.12497,196.10318,220.68675,222.77525,225.02971,231.83606,282.76324
258.0,2025-07-07 14:30:00,series_1,3,198.52347,198.68799,131.99805,179.82184,184.14362,186.21849,187.93889,208.91771,210.82597,213.1048,216.86359,242.11404
246.0,2025-07-07 14:35:00,series_1,4,198.29922,199.14471,134.98766,168.59258,177.90752,181.5542,184.11243,212.56935,214.37268,216.69365,221.2828,278.67566
238.0,2025-07-07 14:40:00,series_1,5,194.38225,194.14749,134.91669,163.89412,171.1564,175.25111,177.81859,211.15854,214.31804,216.34785,223.6635,268.8126
258.0,2025-07-07 14:45:00,series_1,6,184.74927,184.88058,107.76171,154.92375,161.10649,164.34181,166.52795,203.78398,207.42111,211.08066,216.23682,258.36868
303.0,2025-07-07 14:50:00,series_1,7,187.66507,187.46396,75.51444,146.67345,156.36429,161.573,165.52232,209.81754,214.01343,220.7352,229.08835,368.71738
248.0,2025-07-07 14:55:00,series_1,8,187.41936,187.52893,127.05651,154.26585,162.99533,165.59666,169.00386,206.14572,208.29736,211.62761,217.08824,315.39487
216.0,2025-07-07 15:00:00,series_1,9,182.56021,182.18063,40.927856,147.76698,154.46936,159.37732,162.14278,203.63208,206.23715,212.2592,220.77095,292.4087
237.0,2025-07-07 17:25:00,series_1,2,190.46536,190.87164,42.88948,139.1982,147.95868,154.4328,158.23299,221.27206,226.54173,231.90572,244.60345,329.13687
248.0,2025-07-07 17:30:00,series_1,3,190.90535,191.67972,71.57357,137.06458,146.8139,154.30577,159.85968,223.06137,228.30414,233.10564,243.06006,312.82126
263.0,2025-07-07 17:35:00,series_1,4,184.80978,185.97873,-25.061844,136.89398,144.93794,150.87398,155.27711,212.38353,217.82167,224.40276,231.89337,284.2311
242.0,2025-07-07 17:40:00,series_1,5,184.31181,183.71986,48.829712,132.27301,142.73012,148.76639,154.20955,212.84947,219.05379,225.89076,238.16159,535.86755
294.0,2025-07-07 18:25:00,series_1,2,221.33505,222.02124,-43.220688,150.6491,169.68935,177.28137,183.19069,259.37146,265.54913,274.2491,287.36456,417.31903
300.0,2025-07-07 18:30:00,series_1,3,231.88535,232.11304,-235.76878,160.68205,173.64877,181.72269,189.3505,271.24033,278.99258,290.07565,311.5286,503.02728
312.0,2025-07-07 18:35:00,series_1,4,226.56544,228.25708,33.738876,150.29709,167.88573,177.88948,186.1957,267.37955,272.95117,284.5389,296.83896,652.7362
343.0,2025-07-07 18:40:00,series_1,5,233.87921,234.02054,-200.80533,139.77762,169.01085,177.88026,185.71306,283.22086,292.22513,304.8808,326.41382,551.7764
341.0,2025-07-07 18:45:00,series_1,6,231.37971,232.70737,-42.59088,144.20268,164.60818,174.73567,186.31406,281.11304,287.62787,301.73328,316.7521,454.70544
337.0,2025-07-07 18:50:00,series_1,7,231.96136,234.29733,-1122.4866,123.289825,151.02225,167.18394,175.29253,288.634,297.93433,310.27838,327.41983,523.5714
365.0,2025-07-07 18:55:00,series_1,8,236.04388,236.74205,-34.07837,137.99117,159.99017,170.32825,178.62108,291.94086,299.73026,312.91885,336.2566,579.18475
365.0,2025-07-07 19:00:00,series_1,9,240.2845,237.62402,-71.77893,145.59761,162.36456,174.60521,184.7802,294.43173,302.6405,316.79028,356.1167,1006.58496
381.0,2025-07-07 19:05:00,series_1,10,247.01537,245.40027,-186.0196,125.42272,158.4557,174.6662,182.56494,312.53958,321.5726,337.30603,385.52472,626.5625
385.0,2025-07-07 19:10:00,series_1,11,256.7175,256.27896,-29.26941,155.12128,179.58481,189.14072,196.91649,314.09924,324.24014,334.63818,358.03522,717.1787
359.0,2025-07-07 21:15:00,series_1,0,416.11978,416.16437,205.6793,360.26837,371.72113,378.961,384.80228,447.27856,453.851,459.52783,471.96478,555.10114
358.0,2025-07-07 21:25:00,series_1,2,410.18924,410.38437,161.26385,344.04105,359.60126,368.85962,375.00076,446.56906,452.19986,461.15192,475.96082,553.19653
340.0,2025-07-07 21:30:00,series_1,3,406.2048,407.4479,167.758,333.12378,347.6657,358.46722,366.13214,445.54184,451.22366,460.60815,481.01727,568.8461
311.0,2025-07-07 21:35:00,series_1,4,391.23514,393.0783,223.53122,305.1011,325.22385,337.53027,344.35574,435.73547,444.20578,451.03046,467.10904,639.09204
311.0,2025-07-07 21:40:00,series_1,5,397.3908,397.3059,202.37363,304.07413,319.70505,334.6557,342.6041,448.4758,455.66504,465.86148,486.9134,596.5009
307.0,2025-07-07 21:45:00,series_1,6,389.7061,390.50323,141.53578,292.68527,315.97607,326.41263,332.7988,446.81845,453.0199,467.7758,489.4219,610.8129
295.0,2025-07-07 21:50:00,series_1,7,399.55637,399.36926,144.60068,305.17807,321.56924,333.35638,342.6044,459.36566,466.57666,479.00604,501.55878,605.515
268.0,2025-07-07 21:55:00,series_1,8,405.033,405.17035,197.53589,313.66278,334.17126,343.7474,348.98578,462.84848,471.9978,482.8153,504.28467,704.78723
261.0,2025-07-07 22:00:00,series_1,9,393.48135,392.87308,83.115814,288.36465,313.232,326.65335,337.14572,451.5524,458.20944,471.08362,487.77585,697.1095
254.0,2025-07-07 22:05:00,series_1,10,388.88498,388.13196,142.32854,274.19055,300.34692,312.1819,325.2489,456.60504,465.346,478.17474,501.02878,622.6818
245.0,2025-07-07 22:10:00,series_1,11,385.0467,384.07187,80.23569,253.7622,279.96582,293.37518,307.15213,463.37643,474.10245,488.87308,518.7195,678.2471
257.0,2025-07-07 22:15:00,series_1,0,213.45747,213.78494,-102.117386,159.72478,170.33397,176.9073,183.67818,243.50143,249.07817,256.9118,265.07846,350.78082
89.0,2025-07-08 05:25:00,series_1,2,61.48339,61.38821,-62.817852,29.70653,36.960815,40.923595,44.384983,79.31443,82.30703,85.37284,92.40871,157.60818
98.0,2025-07-08 05:30:00,series_1,3,63.87242,64.49625,-219.17859,23.041162,32.031734,37.530846,41.77381,86.57122,89.43228,93.75823,101.59791,171.63623
123.0,2025-07-08 05:35:00,series_1,4,65.29869,66.413025,-27.197632,12.998879,22.982521,30.150034,34.696514,93.325356,98.463905,104.23175,113.48008,323.53876
125.0,2025-07-08 05:40:00,series_1,5,68.81463,68.4601,-79.71364,0.617676,14.980276,22.767014,29.46016,106.81757,113.19036,123.299095,136.78815,629.8013
166.0,2025-07-08 05:55:00,series_1,8,84.900856,85.49018,-136.64598,-9.898135,7.829207,23.98563,31.432892,136.85951,144.21321,156.70415,182.36723,425.38144
198.0,2025-07-08 06:00:00,series_1,9,87.22675,86.60503,-111.62241,-16.886568,8.87798,21.02871,30.387682,140.51326,149.4541,159.52487,185.27048,356.6056
197.0,2025-07-08 06:05:00,series_1,10,96.47552,96.68115,-246.68063,-27.836946,4.856852,20.095549,29.804792,163.20622,175.10866,192.87695,219.5126,316.9565
207.0,2025-07-08 06:10:00,series_1,11,98.82037,98.537,-124.09744,-24.011528,13.3407545,26.670118,34.813457,161.78944,171.48929,192.56706,219.10612,401.1688
225.0,2025-07-08 09:00:00,series_1,9,160.44798,159.49469,-48.278168,84.50376,98.99391,110.275696,116.20593,204.78532,209.97507,221.28427,243.41495,387.04364
194.0,2025-07-08 09:30:00,series_1,3,237.64362,238.09898,101.71472,178.78899,194.19592,200.14613,205.67177,269.1392,275.20377,282.87448,298.0512,448.65363
183.0,2025-07-08 09:35:00,series_1,4,231.4312,232.83774,97.95268,165.65648,184.29048,192.1079,198.72884,264.0656,268.07837,274.72046,287.2795,369.7291
184.0,2025-07-08 10:00:00,series_1,9,247.8384,247.00775,50.773895,182.4271,190.93124,200.5862,206.4615,290.23102,295.7163,302.65158,319.06128,463.58127
206.0,2025-07-08 14:20:00,series_1,1,234.31631,234.06082,119.07662,204.67796,211.56142,215.46344,217.86807,250.36162,252.04845,256.2938,263.44952,316.4192
196.0,2025-07-08 14:30:00,series_1,3,228.1313,228.2505,92.972046,191.32135,198.76514,203.98335,206.67302,248.58159,252.0837,258.46112,269.34564,330.19302
187.0,2025-07-08 14:35:00,series_1,4,222.61455,223.64749,145.15573,185.3762,194.61977,199.95592,201.87737,243.34686,246.17314,249.16174,255.52803,282.67432
190.0,2025-07-08 14:40:00,series_1,5,222.9124,222.82437,137.77234,182.6578,192.03992,197.07922,200.53287,246.11353,249.77637,253.98935,263.4103,304.45544
203.0,2025-07-08 15:15:00,series_1,0,183.62137,183.77705,79.750755,157.44514,164.48964,168.6241,170.44913,196.61992,199.05452,201.72058,205.83669,238.3835
210.0,2025-07-08 15:20:00,series_1,1,179.18962,178.78151,102.34063,154.57077,158.28828,161.65044,164.42499,194.77779,197.13367,200.42406,206.93053,248.03284
210.0,2025-07-08 15:25:00,series_1,2,175.71202,176.00885,75.87068,147.89986,154.29439,157.226,160.1165,191.13788,193.11478,197.018,201.65166,243.04646
206.0,2025-07-08 15:30:00,series_1,3,174.80931,174.86752,43.464783,151.00629,155.36089,158.30759,160.6976,187.72221,190.60579,194.19016,202.13766,271.24475
203.0,2025-07-08 15:50:00,series_1,7,165.84396,166.12082,15.80928,118.18182,132.2838,138.84364,142.71248,189.43205,193.94861,198.0745,205.42398,280.6623
215.0,2025-07-08 15:55:00,series_1,8,169.31322,169.30905,63.601707,127.65907,135.16504,141.30162,143.8558,192.67535,197.1832,202.52682,213.49583,470.98508
218.0,2025-07-08 16:00:00,series_1,9,167.07834,166.0646,1.8182068,108.65925,121.36258,130.21867,134.60077,199.56845,206.70233,214.68312,231.51057,503.46768
216.0,2025-07-08 17:25:00,series_1,2,186.86801,187.0881,65.37905,152.84071,160.68237,164.82475,167.16972,206.15085,208.18822,213.03078,221.31992,289.62183
217.0,2025-07-08 17:30:00,series_1,3,187.31097,187.49295,76.02902,150.56674,160.50641,164.11087,166.92607,208.58969,211.44348,216.1657,220.48015,271.79434
212.0,2025-07-08 17:40:00,series_1,5,184.87949,184.51877,90.59354,148.96095,157.56741,162.12044,164.14137,203.9675,207.19965,211.83586,222.07617,311.78674
260.0,2025-07-08 18:25:00,series_1,2,219.49043,220.05725,-15.648148,165.63689,181.17897,187.60335,191.73418,246.85095,251.07413,256.70602,268.54474,352.2047
386.0,2025-07-08 19:25:00,series_1,2,285.64728,284.93845,-7.197113,176.6689,199.34299,212.44046,222.19978,346.13452,356.75644,372.46454,396.7713,1523.8187
400.0,2025-07-08 19:45:00,series_1,6,264.28403,266.18982,-303.09348,111.382416,142.13762,170.45723,181.9355,350.95856,364.45346,385.1769,429.8767,706.78394
399.0,2025-07-08 20:00:00,series_1,9,257.55908,257.10736,-309.04675,100.48427,138.61293,157.7581,175.79895,349.4618,356.75934,375.9094,403.9083,668.7543
394.0,2025-07-08 20:05:00,series_1,10,260.11087,258.95593,-241.75848,145.92723,168.7969,182.11284,190.43752,332.05814,345.32434,360.71915,392.90594,695.2044
404.0,2025-07-08 20:10:00,series_1,11,294.85754,293.15314,3.6393738,181.28821,203.21521,212.76392,225.5414,367.49533,376.7934,389.38345,421.06863,691.82794
62.0,2025-07-09 04:55:00,series_1,8,32.046295,32.357796,-58.66545,0.6779655,8.529091,12.974683,15.321521,47.515877,51.256924,54.877438,59.67345,90.928795
65.0,2025-07-09 05:00:00,series_1,9,30.445086,30.298729,-147.06978,-2.2949774,4.9760547,10.9410305,13.36702,49.594154,52.056416,55.954735,62.243492,122.45635
74.0,2025-07-09 05:05:00,series_1,10,35.4045,35.315353,-60.990585,-1.3643857,7.4502287,12.128476,14.649278,54.812164,58.23139,63.699062,72.87188,125.382164
81.0,2025-07-09 05:10:00,series_1,11,40.494312,40.002426,-83.623276,4.6094565,12.531206,16.91331,20.054964,61.938713,64.97056,71.77202,80.874245,208.80997
244.0,2025-07-09 08:05:00,series_1,10,189.85982,188.97879,-136.58621,125.70285,138.06299,147.16655,151.95456,228.90498,234.30882,243.28528,255.29465,376.0373
276.0,2025-07-09 08:10:00,series_1,11,189.88545,189.95511,-14.171738,104.85466,124.19931,136.88144,142.93607,235.65872,244.99788,254.79375,272.5392,458.69922
198.0,2025-07-09 08:25:00,series_1,2,252.98386,252.63219,150.33266,194.98955,206.88925,214.4626,219.20738,284.94382,291.78,299.03683,309.7573,397.88647
188.0,2025-07-09 08:30:00,series_1,3,252.32478,253.14046,136.04991,195.5132,208.68848,215.4573,222.19102,284.96225,290.3617,296.18518,308.58173,395.26843
183.0,2025-07-09 08:35:00,series_1,4,245.12173,246.81659,122.638275,176.79959,189.1752,199.94165,206.8843,281.5199,286.5988,294.81,304.17035,428.79706
295.0,2025-07-09 11:55:00,series_1,8,217.00975,217.9397,65.997955,151.17612,166.23476,174.30331,179.77957,256.3374,262.35867,271.55386,282.96326,333.88055
310.0,2025-07-09 12:05:00,series_1,10,214.278,214.18828,-65.803986,95.77629,123.83424,136.93845,150.14525,279.86722,286.01117,299.0622,315.91647,1010.6427
303.0,2025-07-09 12:10:00,series_1,11,214.87723,214.00461,-57.032227,134.25375,158.3795,162.9635,171.72798,262.7876,271.80383,280.15268,300.67035,399.69016
269.0,2025-07-09 12:25:00,series_1,2,302.1331,302.14368,172.34827,262.74988,270.4809,275.7341,279.57056,323.80853,328.01062,333.04132,341.67947,404.7375
337.0,2025-07-09 12:45:00,series_1,6,293.45682,294.10626,178.62497,244.32175,255.02922,262.01932,266.45523,320.4712,324.56497,329.29248,343.1829,450.74796
240.0,2025-07-09 14:35:00,series_1,4,212.15294,213.13107,100.479195,171.47652,182.68674,187.84813,192.09883,232.74232,235.30743,238.70232,245.0594,310.56076
210.0,2025-07-09 15:20:00,series_1,1,186.2648,185.9786,107.29931,160.56416,164.88211,168.46684,171.05333,202.45296,205.2945,208.42545,214.07486,241.48601
212.0,2025-07-09 15:25:00,series_1,2,185.16461,185.09933,91.278885,160.07819,164.84746,168.24306,171.05505,199.73608,201.6328,205.35652,212.12073,249.98686
215.0,2025-07-09 15:30:00,series_1,3,172.04262,172.42403,112.577126,144.38997,149.55731,154.13379,157.34644,186.34811,189.26486,192.46872,198.90645,288.5282
213.0,2025-07-09 15:35:00,series_1,4,177.5494,178.38992,111.799644,149.28136,153.28004,158.12195,161.31325,193.71165,196.11009,200.02763,204.86777,233.43767
215.0,2025-07-09 15:40:00,series_1,5,175.86992,175.58102,99.986404,142.16664,148.08167,152.31427,155.34254,195.39592,198.60289,201.81494,209.7149,269.52716
218.0,2025-07-09 15:50:00,series_1,7,168.3505,168.63498,-330.38736,123.20988,134.67882,140.65729,143.91039,194.23936,198.02446,203.15042,211.14977,337.14105
222.0,2025-07-09 15:55:00,series_1,8,172.95204,173.52411,-32.837875,137.77411,145.96799,150.2655,152.21844,192.729,196.17146,201.02809,207.39935,271.18823
230.0,2025-07-09 16:00:00,series_1,9,173.166,172.42111,72.97544,133.86333,141.15051,145.16415,149.55742,196.81416,199.74751,204.54468,212.22643,326.79498
233.0,2025-07-09 16:05:00,series_1,10,169.095,168.12756,59.043037,119.84165,129.82437,135.39282,140.72194,197.21208,201.32571,207.3136,224.63493,322.1504
215.0,2025-07-09 16:10:00,series_1,11,171.39603,171.75035,-27.77678,127.645164,138.50356,143.88948,147.67805,195.95494,199.89323,203.98076,213.70389,245.1745
197.0,2025-07-09 17:40:00,series_1,5,175.1216,174.98792,132.19089,159.28522,163.19618,165.21886,166.35152,184.12607,185.64862,187.4818,191.94894,208.27101
197.0,2025-07-09 17:50:00,series_1,7,178.46817,178.20345,118.51671,162.46594,165.71974,168.2731,169.63184,187.5518,188.64056,190.49551,195.50624,246.77414
199.0,2025-07-09 17:55:00,series_1,8,177.99062,178.16582,125.636284,161.71063,165.31097,167.63829,169.35452,186.9319,188.24168,190.18855,193.17012,208.32263
220.0,2025-07-09 18:00:00,series_1,9,178.61102,178.32556,135.08606,160.63051,165.50616,167.4007,168.66075,188.8895,190.1169,192.64209,196.63177,236.55457
213.0,2025-07-09 18:05:00,series_1,10,179.68655,179.45386,127.83616,162.13786,166.24379,167.92522,169.4671,189.4687,191.0727,194.47757,198.05215,234.95845
233.0,2025-07-09 18:10:00,series_1,11,178.78494,178.77017,108.247406,160.69029,165.73392,167.36594,168.80614,189.02559,190.5792,193.1912,196.6756,237.3621
244.0,2025-07-09 18:20:00,series_1,1,218.79523,218.73996,124.055305,191.09357,196.53731,200.48332,201.96422,235.78195,238.42322,240.24265,245.43414,306.69125
252.0,2025-07-09 18:30:00,series_1,3,217.25319,217.39844,125.05089,181.72708,190.24562,195.13521,198.51851,235.69243,239.29826,244.55714,252.02231,298.03204
280.0,2025-07-09 18:35:00,series_1,4,215.66339,216.75299,55.17485,174.12563,184.29613,190.4108,193.51024,236.7117,239.86284,244.47046,253.15251,299.29208
284.0,2025-07-09 18:40:00,series_1,5,231.4285,231.22461,69.443344,173.54735,186.29959,196.68893,202.1158,259.88928,265.25098,273.22516,286.89218,439.11884
311.0,2025-07-09 18:50:00,series_1,7,243.32042,243.10306,-97.31459,185.49513,194.82181,205.3087,209.06313,277.79034,283.7769,294.29117,308.58554,497.68988
309.0,2025-07-09 18:55:00,series_1,8,235.83124,236.08702,31.551376,183.07251,193.76001,200.58247,203.86635,267.83655,270.4223,277.5108,288.58234,359.97324
304.0,2025-07-09 19:00:00,series_1,9,238.70972,238.06912,-26.685333,176.40146,192.39183,201.53734,206.39513,272.08212,276.62326,284.60052,300.14767,471.55145
326.0,2025-07-09 19:05:00,series_1,10,243.9104,243.24432,-34.56334,171.81378,190.20349,199.20367,203.6439,283.7612,289.3504,297.30807,318.28857,533.05725
366.0,2025-07-09 19:10:00,series_1,11,246.5315,245.08618,60.52928,172.87677,193.89455,199.81432,204.79887,288.8622,299.15817,314.6275,335.45898,529.19104
475.0,2025-07-09 20:25:00,series_1,2,413.83313,413.391,300.43347,350.38907,362.01633,371.16074,376.10782,449.2214,456.19638,464.84512,478.35767,572.55835
467.0,2025-07-09 20:35:00,series_1,4,411.98343,413.64853,281.1288,339.8238,355.459,363.8303,371.9143,451.4629,456.77502,465.00824,475.2671,613.6142
55.0,2025-07-10 05:15:00,series_1,0,46.072647,46.10001,16.332336,34.358795,37.241062,39.0491,40.133854,51.805573,52.85776,54.069904,55.882126,81.40284
57.0,2025-07-10 05:20:00,series_1,1,43.099422,43.019585,12.147659,30.614998,33.298298,34.82305,35.921547,50.426453,51.74319,53.703693,55.845074,71.229385
63.0,2025-07-10 05:25:00,series_1,2,45.271904,45.226532,-10.303459,31.736786,34.629444,36.070915,37.428505,52.43242,53.73246,55.853542,58.524525,88.77382
71.0,2025-07-10 05:30:00,series_1,3,44.326096,44.58339,-49.726555,30.675941,34.04496,35.877098,37.232033,51.44674,52.33536,54.31947,56.34138,76.77432
90.0,2025-07-10 05:35:00,series_1,4,46.110867,46.611427,4.7354317,29.409792,32.970875,34.8791,36.99956,54.87918,56.136402,58.111763,61.361305,79.75995
91.0,2025-07-10 05:40:00,series_1,5,45.859097,45.748535,2.1580658,29.813198,33.51773,35.284527,36.97577,55.538673,56.54647,59.02192,63.070045,98.34976
103.0,2025-07-10 05:45:00,series_1,6,47.180878,47.415627,-18.59996,27.04565,31.57958,34.8592,36.434063,58.078182,59.53165,63.374054,67.43179,97.28728
116.0,2025-07-10 05:50:00,series_1,7,52.287323,52.13915,2.5749855,31.127565,34.730495,36.744938,38.20637,64.15756,66.09777,69.78761,77.603745,110.36019
152.0,2025-07-10 05:55:00,series_1,8,51.104847,51.291237,-3.6982384,28.365002,32.401867,35.54563,37.794838,63.21558,65.12916,67.956726,72.99623,153.85437
166.0,2025-07-10 06:00:00,series_1,9,54.74863,54.32039,-65.44451,26.952713,33.16567,36.370308,39.19089,70.44836,72.715195,76.75495,83.245026,228.00192
177.0,2025-07-10 06:05:00,series_1,10,57.547905,57.297028,-9.160511,25.696154,33.05736,37.00189,39.311947,75.326675,78.223434,83.23012,91.15388,156.53873
196.0,2025-07-10 06:10:00,series_1,11,59.741158,59.831657,-294.64023,25.694733,35.861668,38.448303,41.397343,78.78846,81.02228,85.08781,93.95226,172.55075
363.0,2025-07-10 08:35:00,series_1,4,247.98082,249.75836,118.08794,174.6244,187.78893,199.31584,206.74239,287.29324,292.49612,301.04462,310.91843,443.27893
363.0,2025-07-10 08:40:00,series_1,5,256.72803,256.6942,87.52176,178.76973,190.91103,201.87067,209.33139,303.44598,311.0899,318.6671,332.3609,488.13898
354.0,2025-07-10 08:45:00,series_1,6,247.32756,248.07684,47.341812,162.16881,177.40297,190.54962,196.7315,295.04318,304.34015,316.56973,336.06537,489.11475
357.0,2025-07-10 08:50:00,series_1,7,251.1634,250.90512,25.28273,150.80783,178.66177,185.85443,195.81004,304.98758,311.73276,325.18735,341.30164,647.41705
371.0,2025-07-10 08:55:00,series_1,8,255.49564,255.52556,-1.5576019,171.55435,190.12685,199.0545,204.37927,307.64554,316.09653,326.32675,346.24124,457.0891
360.0,2025-07-10 09:00:00,series_1,9,254.95503,254.45375,-211.7191,152.28932,180.76678,191.76382,199.54225,310.6402,319.65213,331.43344,348.83472,559.6106
357.0,2025-07-10 09:05:00,series_1,10,253.83763,252.37704,-306.66577,141.68695,163.16391,179.06879,189.38248,319.84055,330.6137,343.78534,363.21417,571.2969
364.0,2025-07-10 09:10:00,series_1,11,243.96927,244.24707,-84.41864,101.44265,137.44875,156.16946,169.52402,317.2485,332.72852,347.90054,378.3611,713.4269
275.0,2025-07-10 09:30:00,series_1,3,369.95053,371.2881,101.17816,272.4024,294.37418,305.24683,316.10583,423.79056,430.39566,442.4178,462.7963,769.4343
282.0,2025-07-10 09:35:00,series_1,4,362.67578,365.2434,150.21101,264.64685,290.80014,299.042,306.81848,416.18198,423.26465,434.31396,446.6608,534.42163
242.0,2025-07-10 10:00:00,series_1,9,352.46936,350.68588,45.774353,231.46947,254.43768,271.83655,281.9778,425.42484,436.54495,448.4474,469.65552,775.5945
210.0,2025-07-10 14:40:00,series_1,5,258.5738,258.63788,84.59943,198.49573,213.04796,218.95992,224.60088,291.86594,298.10382,303.95364,318.85898,362.40497
211.0,2025-07-10 14:45:00,series_1,6,268.40158,269.3971,-249.33936,200.19037,215.6597,228.30116,235.2766,306.7616,312.81464,319.634,338.54108,941.38666
219.0,2025-07-10 14:55:00,series_1,8,272.66882,273.20618,57.995132,218.10289,226.73189,233.4143,238.3985,306.20035,311.52032,317.94632,332.5784,405.10287
210.0,2025-07-10 15:00:00,series_1,9,280.218,280.06186,71.887405,207.2533,225.70378,232.92018,241.60587,320.14145,325.8869,334.7985,348.62207,486.8697
215.0,2025-07-10 15:05:00,series_1,10,280.89874,280.5813,-44.56543,211.94722,224.72623,233.188,238.83818,322.49762,330.47183,341.01773,367.78415,531.3054
214.0,2025-07-10 16:15:00,series_1,0,198.90457,198.88042,165.53796,183.21773,187.30515,189.98314,191.37215,206.81401,207.85558,209.31514,211.8224,243.81642
219.0,2025-07-10 16:20:00,series_1,1,195.68924,195.67001,158.03613,183.25645,185.35393,186.3308,187.53015,203.59227,204.78033,206.48311,208.93811,233.24117
210.0,2025-07-10 16:25:00,series_1,2,196.80533,196.73569,144.02638,182.55907,185.53728,187.09137,188.43338,205.16568,206.38924,208.28047,211.32991,247.02393
215.0,2025-07-10 16:45:00,series_1,6,193.18398,193.33957,144.93596,178.83305,182.4417,184.20715,185.43494,201.0092,201.9108,204.21568,208.00122,229.64874
225.0,2025-07-10 16:50:00,series_1,7,192.96733,192.89694,143.3436,179.48285,182.47977,184.09607,185.25076,200.95862,202.2984,203.61523,207.14555,233.64719
210.0,2025-07-10 16:55:00,series_1,8,192.77315,192.88632,162.06769,178.68037,181.5997,183.87474,185.13599,199.95206,201.2899,203.06488,207.21298,239.51985
229.0,2025-07-10 17:00:00,series_1,9,192.78348,192.51645,160.88976,177.1225,180.3451,182.70699,184.36012,201.09567,202.43744,204.18845,207.52762,320.43466
215.0,2025-07-10 17:05:00,series_1,10,192.82558,192.79662,138.86987,177.3034,181.45996,183.13939,184.48586,200.9719,202.27429,205.03801,209.88622,232.27254
222.0,2025-07-10 17:10:00,series_1,11,192.64388,192.64182,145.31683,178.16443,181.92609,183.3915,184.83102,200.17682,201.70601,203.80504,207.19708,231.19795
244.0,2025-07-10 17:20:00,series_1,1,212.37111,212.34277,145.86319,192.2284,196.9696,199.60593,200.93077,225.09207,226.66513,228.85825,232.38956,247.6743
253.0,2025-07-10 17:40:00,series_1,5,213.14156,213.05896,153.64624,187.91049,194.16513,198.3278,199.99977,225.95642,228.3162,231.67111,237.74254,278.70825
374.0,2025-07-10 19:15:00,series_1,0,259.3377,259.09155,-57.98712,153.69101,173.3076,194.26036,202.71309,313.58102,322.0977,333.99643,353.7926,583.38196
414.0,2025-07-10 19:45:00,series_1,6,286.83282,289.08234,-395.53467,163.92317,187.30127,208.39381,219.88,358.63626,367.08728,380.96072,411.14603,615.4705
395.0,2025-07-10 19:55:00,series_1,8,275.02905,273.8921,10.085266,144.40927,174.47731,188.26047,199.12996,351.71902,364.4234,381.05194,411.27557,638.32385
401.0,2025-07-10 20:00:00,series_1,9,258.82797,257.3064,-129.19135,128.33034,150.47954,172.80222,188.20738,334.36255,342.1321,361.85675,387.1968,680.4335
411.0,2025-07-10 20:05:00,series_1,10,256.5863,255.83585,-44.3248,122.15561,149.38379,162.99982,180.34042,334.06732,343.78104,362.06036,394.16724,731.21497
420.0,2025-07-10 20:10:00,series_1,11,283.34888,281.35876,-24.521881,173.78621,194.3998,206.95816,218.70253,350.91965,362.50677,380.27124,406.1943,569.3064
450.0,2025-07-10 20:15:00,series_1,0,415.48315,415.82678,278.10565,363.3421,376.8688,384.5468,388.32776,441.46945,444.622,449.8489,466.1008,539.491
618.0,2025-07-10 20:55:00,series_1,8,437.15808,437.56168,139.12137,344.69678,371.06903,379.71008,386.59085,489.27817,496.54782,509.35626,529.74335,674.0592
99.0,2025-07-11 00:30:00,series_1,3,60.389183,60.812355,-185.3007,20.820463,29.226892,33.37444,37.608143,83.73708,86.98324,91.74753,100.14746,259.15652
89.0,2025-07-11 00:35:00,series_1,4,51.756767,52.94117,-53.159637,8.119009,16.78095,22.163452,26.506025,75.15612,77.811035,83.03601,90.84794,195.31056
